,Tweets,User,User_location,fav_count,rt_count,tweet_date
150,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Rijo mathew,"Doha, Qatar",0,93,2020-05-31 07:48:01
151,What kind of brand building is this by a doctor? Hmm. #COVID19India https://t.co/M0AA2yelMk,Murali,"Chennai, India",1,0,2020-05-31 07:47:37
152,"Dear Prime minister @narendramodi ji, 
Citizens of India don't have right to know the amount deposited in @PMCares… https://t.co/Sa0z6KG9PF",???? ??????? ??????,"?????, ????",2,1,2020-05-31 07:47:30
153,8380 new cases reported in the last 24 hrs in India. Stay updated #coronavirus stats in India with MapmyIndia COVID… https://t.co/ghypk57r8m,MapmyIndia Move,"New Delhi, India",4,1,2020-05-31 07:47:28
154,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Mumtaz Hussain Naqvi,,0,93,2020-05-31 07:47:27
155,"RT @SunilMohan1958: @RBI @FinMinIndia @YESBANK is asking for deposits from gullible customers whereas already battered from COVID-19, sr ci…",Ankit Modi,"Kolkata, India",0,14,2020-05-31 07:46:44
156,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",alok kumar sonu,"Darbhanga,India",0,217,2020-05-31 07:44:57
157,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Sandeep Kumar,"Gurgaon, India",0,93,2020-05-31 07:44:52
158,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Prasanna Jain,Mumbai | Rajasthan ,0,217,2020-05-31 07:44:24
159,RT @mrpritam: One Salute ?? to A Real ??Dabangg Super Megastar @BeingSalmanKhan for providing Assistance to #MumbaiPolice during #COVID19Indi…,Rinku ??,?R?,0,18,2020-05-31 07:43:26
160,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Faisal Mirza,"Bhopal, India",0,93,2020-05-31 07:42:08
161,"RT @jershali: @PMOIndia Let's keep discussing till someone finds the vaccine for us. 
While ppl die and children cry.
While migrants walk a…",CMD,,0,4,2020-05-31 07:42:06
162,"General Promotion is not a demand but a necessity of time. 
JAAN HAI TO JAHAN HAI..!! ????… https://t.co/BlhiiNDcfx",Shrayash Upadhyay,,2,1,2020-05-31 07:41:47
163,Is RGPV or M.P Govt. capable of replacing a son/daughter of a family if something happens to them?Exams are importa… https://t.co/1kfR8HtS4A,Shrayash Upadhyay,,2,1,2020-05-31 07:41:28
164,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Capt.V.?????sh Iyer  ????,"Madras,????",0,217,2020-05-31 07:41:03
165,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Prakash,Bangalore,0,93,2020-05-31 07:40:40
166,"RT @Bankers_United: Dear Friends, as we all know that so far Govt hasn't initiated any step for safety of Bankers &amp; we dont know how many o…",Ritesh54523,,0,105,2020-05-31 07:40:18
167,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,rajiv,,0,93,2020-05-31 07:40:16
168,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,salahuddin m,,0,93,2020-05-31 07:40:14
169,"#Covid19India #Live - #31May #Cases 660 - Total Cases 181,827 - #India Reported 8,332 cases In Last 24 Hours - Stat… https://t.co/8VNcs4LR4U",life24into7,,0,0,2020-05-31 07:40:13
170,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,EBC Army,"New Delhi, India",0,93,2020-05-31 07:39:55
171,RT @prakasam_police: Welcome Home!! Maharashtra returned migrants were facilitated hassle-free travel arrangements to home towns by Prakasa…,Pramod,"Hyderabad, India",0,1,2020-05-31 07:39:26
172,"RT @AIIMSNagpur: On 30.05.2020, AIIMS Nagpur has approved 2 more labs for #COVID19 testing (TrueNat) at Daga Memorial Govt. Women Hospital,…",Anjaya Anparthi,"Nagpur, Maharashtra",0,0,2020-05-31 07:39:19
173,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",iCircuit™?,India,0,217,2020-05-31 07:38:31
174,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Tarun Gupta,"????????, ????",0,217,2020-05-31 07:38:08
175,"Be considerate - give food to  animals. They don't know what else to do to get food. Animals need our help. 
.
.
.… https://t.co/hLrqItxbyL",Soul Refreshing Vacations,,0,0,2020-05-31 07:37:55
176,"RT @zakikhwaja1: Government after 500 cases vs Government after 1.73 lakh case

#COVID19India #Lockdown5 #COVID19Pandemic #LockdownExtended…",Fahadullah Khan,"Kolkata, India",0,0,2020-05-31 07:37:20
177,"Here is the zonewise Covid-19 positive cases in Chennai

Read more: https://t.co/Mh4wFrBl0R

#COVID?19… https://t.co/xbI5MFI8Qn",Business Line,"Chennai, India",2,0,2020-05-31 07:37:13
178,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Akash Kumar Nigam,"West Bengal, India",0,217,2020-05-31 07:36:58
179,"""Ironically people moved towards cities for better life and moving back to villages for safer life.""
#COVID19… https://t.co/Hkx2ExPlGj",enolailapur,,0,0,2020-05-31 07:36:46
180,"&gt; #COVID19India Crossed 8000 in Single Day
&gt; Economy Is In Shamble, RBI Projected Negative Growth
&gt; Migrants Crisis… https://t.co/gfgL65VS4j",Ravi Singh,new delhi,0,0,2020-05-31 07:36:37
181,RT @iVikasAgrawal: I am honoured to receive the certificate of appreciation for the fight against #COVID19India in lockdown. It is more tha…,NishantS????,Bharat,0,11,2020-05-31 07:36:32
182,"RT @RijoMJohn: Daily cases are seeing new highs everyday, albeit at a lower growth rate of about 4.4%. With the sheer size of India's large…",???? ?????,"?????, ???? , ????",0,2,2020-05-31 07:35:05
183,"Herd #Immunity is achieved when the majority of population becomes immune to an infectious disease, either because… https://t.co/rj8uoqjyUR",CNBC-TV18,,0,1,2020-05-31 07:34:25
184,"@IbcTamilnadu @ibctamilmedia No need to advicable .Should be complete the test for #COVID19India to all
@MoHFW_INDIA @ICMRDELHI",????????????,"Moolakaraipatti,Tirunelveli",0,0,2020-05-31 07:34:16
185,"RT @Bankers_United: Dear Friends, as we all know that so far Govt hasn't initiated any step for safety of Bankers &amp; we dont know how many o…",Manesh Kumar,,0,105,2020-05-31 07:33:21
186,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,krishnakant Lahangir,"Bargarh ,Odisha",0,93,2020-05-31 07:33:13
187,"@nsitharaman @RBI 
 MSMEs who have availed loans under retail, but depositing loan installment from MSME account sh… https://t.co/5YfAPNUAXS",Nishant Chawla,"Delhi, India",0,0,2020-05-31 07:32:36
188,"It's a matter on which a TV debate is needed, so that public as well as administration of #PanIndia. #PWDs are suff… https://t.co/dVfBDxPrjV",Rajnish Kumar Arya ????,"Delhi, India",0,0,2020-05-31 07:32:01
189,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,double_scorpio,your moms butt,0,93,2020-05-31 07:31:52
190,"RT @LtGenGurmit: 1/n
31 May 2020 :
#COVID19India, #CoronavirusIndia, #Lockdown Unlock ???

No Vaccine &amp; Solution in Immediate Sight, Yet

M…",Mayank Gujjar,"Ghaziabad, India",0,6,2020-05-31 07:31:20
191,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,ZaaD IndiaN,"New Delhi, India",0,93,2020-05-31 07:30:55
192,"RT @DaharwalK: #BreakingBad 
??India adds
8380 new cases in last 24hrs

??Shakha Analysts promised us #COVID19India curves ? Flattening from…",Moin,India,0,12,2020-05-31 07:30:53
193,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic. https://t.co/tW8EeP0P21,Sandeep Saxena,,0,93,2020-05-31 07:30:51
194,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic. https://t.co/tW8EeP0P21,Professor Kazim Zaidi,India,0,93,2020-05-31 07:30:49
195,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,IIIIIIIIII,Nouvelle-Aquitaine,0,93,2020-05-31 07:30:44
196,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",kumar prateek,,0,217,2020-05-31 07:30:19
197,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic. https://t.co/tW8EeP0P21,niranjani shetty,,0,93,2020-05-31 07:29:54
198,"RT @RijoMJohn: As India enters lockdown 5, its sheer population size  would mean COVID numbers reaching millions if appropriate containment…",Rakesh Gupta,India,0,6,2020-05-31 07:29:29
199,"RT @Shilpi50925090: Upto now 477 #ShramikSpecialTrains terminated in LJN division
With 282 trains itself in Gorakhpur, highest in india.#CO…",Gaurav_Dixit_IRTS,,0,1,2020-05-31 07:29:28
200,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Pankaj Chaddah,"Gurgaon, India",0,217,2020-05-31 07:29:20
201,"RT @SARINKUMAR6: #navimumbai #COVID?19
#COVID19India #Covid_19india
#Nerul #Vashi #Seawoods #Koparkhairane #Ghansoli #Sanpada #Panvel #Kamo…",#SmartPanvel,"Panvel, India",0,2,2020-05-31 07:29:17
202,"With 206 new cases, Corona tally reaches 3565 in Bihar
#BiharFightsCorona #bihar #Coronavirusindia #COVID19… https://t.co/RQgDy3pljl",PenNews,,0,0,2020-05-31 07:29:12
203,Welcome Home!! Maharashtra returned migrants were facilitated hassle-free travel arrangements to home towns by Prak… https://t.co/82ubenMqC2,Prakasam Police,"Ongole, Prakasam District, AP",4,1,2020-05-31 07:29:03
204,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Asim Anwer,,0,94,2020-05-31 07:28:58
205,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Save immigrants,"Hyderabad, India",0,94,2020-05-31 07:28:50
206,"It would be fruitless, unless this debate couldn't be able to provide solution to gradually increasing numbers of… https://t.co/O6xZVR1riw",???? ??????,,0,0,2020-05-31 07:28:49
207,RT @nirajvasavada: Traffic on #Ahmedabad roads these days has wiped the hard work by @vnehra. Completely chaotic. People don’t mind to park…,Vidhi Shah,Ahemdabad,0,3,2020-05-31 07:28:36
208,We face a similar challenge now in Rural India with poor workers heading home to their villages. State governments… https://t.co/x1mhEA4YgZ,??????? ???? ????????? ????,BLR/LON| Opinions Are Personal,0,0,2020-05-31 07:28:13
209,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Parvez,"Jaipur, India",0,94,2020-05-31 07:28:00
210,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,syed m sibtain,,0,94,2020-05-31 07:27:39
211,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",Navodayans-RakeshKumarDangi,Datia MP,0,218,2020-05-31 07:27:13
212,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Praveen Davar,New Delhi,0,94,2020-05-31 07:27:13
213,"@RanvirShorey @PMOIndia @narendramodi Demonetisation was also a good idea ? 
#NamasteTrump 25 days after WHO announ… https://t.co/oHQXxBypmR",maxmelbin,Bengaluru,2,0,2020-05-31 07:27:11
214,"RT @manibhaii16: In case of a pandemic the growth/spread of cases is exponential which means that let their be any number, it  gets doubled…",Amit,,0,1,2020-05-31 07:26:42
215,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Mike Desai,New Delhi,0,94,2020-05-31 07:26:35
216,"RT @BlogDrive: Bad News: #India after 40 years is into #recession2020. And #COVID19India is a factor but not entirely responsible. 

Econom…",shehriyaar,,0,6,2020-05-31 07:26:25
217,"RT @DaharwalK: #BreakingBad 
??India adds
8380 new cases in last 24hrs

??Shakha Analysts promised us #COVID19India curves ? Flattening from…",Akshay Khomane,"Mumbai, India",0,12,2020-05-31 07:26:23
218,"Just 1/2km away to my house, wish me all the best #COVIDIDIOTS #COVID19India covid stamped kirana house bcoz 1st co… https://t.co/VNRrB2ri9Z",Jaiho Modi,,0,0,2020-05-31 07:26:23
219,You have fear of Corona till you have grocery at your home and balance in your account. The day both depletes the f… https://t.co/Sbfcu83p0G,Nazim khan,Mumbai India,0,0,2020-05-31 07:26:21
220,Thank u for taking care of corono warriors ???? #COVID19India #CoronaWarriors #CoronaUpdates https://t.co/tojehnMbc1,anil thomas,New Delhi,0,0,2020-05-31 07:26:12
221,"@rajnathsingh @RajnathSingh_in
 MSMEs who have availed loans under retail, but depositing loan installment from MSM… https://t.co/ZrPxIlYiym",Nishant Chawla,"Delhi, India",0,0,2020-05-31 07:26:08
222,"RT @AvdheshanandG: Your surrounding environment influences the state of your mind.  Try to create a divine, pure and beautiful surrounding…",????????? ????,India,0,218,2020-05-31 07:26:07
223,"The Rich Love India’s Lockdown. For the Poor, It’s Another Story.

#COVID19India @nytimes #CoronavirusIndia… https://t.co/Q7kJoui3Gu",Farooq A Rahim,"Dubai, United Arab Emirates",0,0,2020-05-31 07:26:03
224,Odisha Salutes to corona warriors by singing #BandeUtkalaJanani @Naveen_Odisha @CMO_Odisha @dpradhanbjp… https://t.co/flmmMYXsI5,DIPTIKANT MOHANTY ????,"Hyderabad, India",0,0,2020-05-31 07:25:58
225,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",OmkarK,,0,217,2020-05-31 07:25:54
226,"Justice Pardiwala was part of Gujarat HC bench that heard
suo motu proceedings +PILs that raised various issues bei… https://t.co/SCAlINlNhJ",Dr.Divyesh B Mundra ??????,Heart-Mumbai/Mind-Bangalore,0,1,2020-05-31 07:25:51
227,It looks like we all needed this tough lesson in our life that Mother Nature is far far superior than us ????… https://t.co/sOymUtgtje,Dr.???? ????????????,Earth ,0,0,2020-05-31 07:25:47
228,"@ianuragthakur
 MSMEs who have availed loans under retail, but depositing loan installment from MSME account should… https://t.co/5dXZu7pjpl",Nishant Chawla,"Delhi, India",0,0,2020-05-31 07:25:38
229,"#navimumbai #COVID?19
#COVID19India #Covid_19india
#Nerul #Vashi #Seawoods #Koparkhairane #Ghansoli #Sanpada… https://t.co/IU6qvrq5FW",SARIN KUMAR,,0,2,2020-05-31 07:25:29
230,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic.,Shoyab Momin,"18.486022,73.888571",0,94,2020-05-31 07:25:25
231,"#COVID19India Update | India sees the biggest single-day rise in total cases that is by 8,380 taking the total to 1… https://t.co/RzV4QJqqM4",Pritesh #StayHomeSaveLife ????,WorldWide,0,0,2020-05-31 07:25:15
232,RT @sagarikaghose: The epidemic of stupidity in India is spreading faster than the #COVID19India pandemic. https://t.co/tW8EeP0P21,Madhu Vishal,"Gurgaon, India",0,94,2020-05-31 07:25:12
233,This happens only in India. Funny stories across the week. And all are true. #truthisstrangerthanfiction… https://t.co/wNHrogXahO,Akansha Khanna,"Mumbai, India",0,0,2020-05-31 07:25:11
234,"@RBI @RBIsays 
 MSMEs who have availed loans under retail, but depositing loan installment from MSME account should… https://t.co/WXf6D1zOZC",Nishant Chawla,"Delhi, India",0,0,2020-05-31 07:25:08
235,"RT @Jagpreetjourno: Panchkula: Roadside barber from 20 years under a big tree, returns after 2 months wearing PPE kit to avoid close shave…",Gurpreet Singh Jagowal,"Chandigarh, India",0,5,2020-05-31 07:25:01
236,"@PMOIndia @narendramodi
 MSMEs who have availed loans under retail, but depositing loan installment from MSME accou… https://t.co/oDtetcnehd",Nishant Chawla,"Delhi, India",0,0,2020-05-31 07:24:43
237,"RT @jkpsfc: #JKP #ThoughtForTheDay
V appreciate evry Single/Composite, Small/Big effort&amp;contribution.
Salute #Kamalamma #CoronaWarrior 

#I…",Give Happiness Foundation,Jammu And Kashmir,0,2,2020-05-31 07:24:36
238,"RT @docgulia: Great team work by Sarcoma specialists across the country to bring evidence based review on management of Sarcoma.
#sarcoma #…",Rahul bhargava,India,0,3,2020-05-31 07:24:35
239,"RT @ShamikaRavi: #DailyUpdate #COVID19India 
As total cases continue to rise, ACTIVE cases are bunching...still a wait and watch situation…",Nikhil Marwaha,,0,217,2020-05-31 07:24:06
240,"RT @Jagpreetjourno: Panchkula: Roadside barber from 20 years under a big tree, returns after 2 months wearing PPE kit to avoid close shave…",Dr Sunanda kanojia,india,0,5,2020-05-31 07:24:03
